timestamp,inst_id,open_price,high_price,low_price,close_price,volume_in_coin,volume_in_usdt
2021-03-14 08:00:00.000000 +0800,1INCHUSDT,4.1002,4.22,3.83,3.8322,9394966.82,37572927.958102
2021-03-15 08:00:00.000000 +0800,1INCHUSDT,3.8358,4.3835,3.72,3.9417,17288039.45,70665172.165573
2021-03-16 08:00:00.000000 +0800,1INCHUSDT,3.9435,4.6426,3.787,4.5603,19586894.48,82396338.975812
2021-03-17 08:00:00.000000 +0800,1INCHUSDT,4.5603,5.034,4.2512,5.034,19719763.14,89795445.040097
2021-03-18 08:00:00.000000 +0800,1INCHUSDT,5.0295,5.0981,4.5445,4.5727,12001106.42,57415013.352423
2021-03-19 08:00:00.000000 +0800,1INCHUSDT,4.5729,5.2445,4.4555,4.8866,13864407.44,68335828.505284
2021-03-20 08:00:00.000000 +0800,1INCHUSDT,4.8915,5.1968,4.68,4.7019,7774200.53,38661762.181767
2021-03-21 08:00:00.000000 +0800,1INCHUSDT,4.7027,4.794,4.487,4.6725,6862976.25,31912826.707292
2021-03-22 08:00:00.000000 +0800,1INCHUSDT,4.6701,4.8481,4.1885,4.3,9856002.76,45263710.636671
2021-03-23 08:00:00.000000 +0800,1INCHUSDT,4.3,4.4757,4,4.0854,10177546.44,43054417.184838
2021-03-24 08:00:00.000000 +0800,1INCHUSDT,4.0854,4.3403,3.5747,3.7154,9760063.2,39323427.665897
2021-03-25 08:00:00.000000 +0800,1INCHUSDT,3.7112,3.8909,3.567,3.669,7917447.23,29403135.816634
2021-03-26 08:00:00.000000 +0800,1INCHUSDT,3.6654,4.09,3.6633,4.0015,5700708.68,22271649.910758
2021-03-27 08:00:00.000000 +0800,1INCHUSDT,4.0015,4.0647,3.7958,3.9929,6023746.84,23818007.224139
2021-03-28 08:00:00.000000 +0800,1INCHUSDT,3.9917,4.23,3.9377,4.0882,5936030.12,24392896.237025
2021-03-29 08:00:00.000000 +0800,1INCHUSDT,4.0876,4.6327,4.0245,4.6043,12346108.75,53535239.252557
2021-03-30 08:00:00.000000 +0800,1INCHUSDT,4.6042,4.6855,4.4285,4.5032,6663304.48,30338318.388735
2021-03-31 08:00:00.000000 +0800,1INCHUSDT,4.5025,4.5489,4.1095,4.3409,6397011.92,27821391.171738
2021-04-01 08:00:00.000000 +0800,1INCHUSDT,4.3422,4.5172,4.2542,4.4501,6249436.8,27544173.4513
2021-04-02 08:00:00.000000 +0800,1INCHUSDT,4.4536,4.6969,4.3841,4.6698,7056818.81,31922122.469484
2021-04-03 08:00:00.000000 +0800,1INCHUSDT,4.6707,4.7999,4.233,4.2403,8655285.81,39679688.096643
2021-04-04 08:00:00.000000 +0800,1INCHUSDT,4.2403,4.702,4.1351,4.57,6913010.42,30787942.340277
2021-04-05 08:00:00.000000 +0800,1INCHUSDT,4.57,5.375,4.4219,5.3133,18777292.51,93246645.36623
2021-04-06 08:00:00.000000 +0800,1INCHUSDT,5.3108,5.83,5.1319,5.1768,22060257.44,120260457.447526
2021-04-07 08:00:00.000000 +0800,1INCHUSDT,5.1776,5.948,4.5029,5.568,37255685.68,200945730.00626
2021-04-08 08:00:00.000000 +0800,1INCHUSDT,5.5726,6.5602,5.4583,6.1887,34239315.47,211384946.570317
2021-04-09 08:00:00.000000 +0800,1INCHUSDT,6.1887,6.67,5.9309,6.1117,22174875.31,138954392.385267
2021-04-10 08:00:00.000000 +0800,1INCHUSDT,6.1063,6.1112,5.528,5.7303,15135803.45,88867596.991632
2021-04-11 08:00:00.000000 +0800,1INCHUSDT,5.7309,6,5.5441,5.6706,7638188.12,43779760.980699
2021-04-12 08:00:00.000000 +0800,1INCHUSDT,5.6733,5.8313,5.2598,5.4953,10460925.84,58177592.131252
2021-04-13 08:00:00.000000 +0800,1INCHUSDT,5.4937,5.8073,5.4192,5.6116,9779114.7,54715001.536644
2021-04-14 08:00:00.000000 +0800,1INCHUSDT,5.6116,6.0149,5.43,5.876,13120252.19,75420723.288117
2021-04-15 08:00:00.000000 +0800,1INCHUSDT,5.8801,6.4,5.7688,6.0839,11891345.75,72527499.65103
2021-04-16 08:00:00.000000 +0800,1INCHUSDT,6.0865,6.1424,5.5967,5.8107,7951714.19,46463176.290401
2021-04-17 08:00:00.000000 +0800,1INCHUSDT,5.8131,6.5333,5.81,6.4639,11317813.33,69105803.461967
2021-04-18 08:00:00.000000 +0800,1INCHUSDT,6.4575,6.65,4.5,5.2943,19031591.57,102852898.083993
2021-04-19 08:00:00.000000 +0800,1INCHUSDT,5.2928,5.4598,4.7038,4.8463,8886544.64,45087963.090007
2021-04-20 08:00:00.000000 +0800,1INCHUSDT,4.8463,5.2122,4.423,5.0184,10305176.44,49998562.44209
2021-04-21 08:00:00.000000 +0800,1INCHUSDT,5.0157,5.2866,4.8492,5.02,10558626.72,53580079.505745
2021-04-22 08:00:00.000000 +0800,1INCHUSDT,5.0179,5.3477,4.5234,4.5867,11918495.01,59482315.27792
2021-04-23 08:00:00.000000 +0800,1INCHUSDT,4.585,4.6912,3.7536,4.2824,15264994.45,62806594.164257
2021-04-24 08:00:00.000000 +0800,1INCHUSDT,4.2818,4.2834,3.9151,3.9538,6221627.21,25408048.08451
2021-04-25 08:00:00.000000 +0800,1INCHUSDT,3.9509,4.2499,3.785,3.9961,4582203.84,18365823.798212
2021-04-26 08:00:00.000000 +0800,1INCHUSDT,3.9969,4.5754,3.9411,4.5488,6735735.64,29513861.489522
2021-04-27 08:00:00.000000 +0800,1INCHUSDT,4.5488,5.1554,4.4605,5.1137,10264132.39,49882648.147407
2021-04-28 08:00:00.000000 +0800,1INCHUSDT,5.1134,5.7879,4.7024,5.5507,21702420.58,116030126.567178
2021-04-29 08:00:00.000000 +0800,1INCHUSDT,5.5515,5.91,5.2161,5.471,14639435.6,81691328.565081
2021-04-30 08:00:00.000000 +0800,1INCHUSDT,5.4701,5.761,5.3343,5.64,8261973.38,46045311.216626
2021-05-01 08:00:00.000000 +0800,1INCHUSDT,5.6389,5.7743,5.3344,5.5239,5663187.17,31396472.394734
2021-05-02 08:00:00.000000 +0800,1INCHUSDT,5.5239,5.5351,5.1278,5.3614,4781431.16,25562280.362631
2021-05-03 08:00:00.000000 +0800,1INCHUSDT,5.3612,5.95,5.3525,5.8675,8928929.78,51010110.243716
2021-05-04 08:00:00.000000 +0800,1INCHUSDT,5.869,5.9084,5.2032,5.2422,11357020.69,63034621.910143
2021-05-05 08:00:00.000000 +0800,1INCHUSDT,5.2431,6.2879,5.1855,5.9842,13538249.21,78449209.197352
2021-05-06 08:00:00.000000 +0800,1INCHUSDT,5.9869,7.56,5.8699,6.6062,42831561.24,294379314.973094
2021-05-07 08:00:00.000000 +0800,1INCHUSDT,6.6078,7.1225,6.2973,6.5777,14084314.87,95029944.34047
2021-05-08 08:00:00.000000 +0800,1INCHUSDT,6.5813,7.8748,6.4688,7.4832,20093486.35,146565028.727362
2021-05-09 08:00:00.000000 +0800,1INCHUSDT,7.4873,7.5302,6.7212,7.0801,16256909.99,114379939.512994
2021-05-10 08:00:00.000000 +0800,1INCHUSDT,7.0806,7.1879,5.5342,6.1775,14792762.02,97050558.427561
2021-05-11 08:00:00.000000 +0800,1INCHUSDT,6.1775,6.5367,5.8,6.535,10398149.53,64416417.794044
2021-05-12 08:00:00.000000 +0800,1INCHUSDT,6.5338,6.9258,5.4557,5.6127,15029262.02,96725424.933711
2021-05-13 08:00:00.000000 +0800,1INCHUSDT,5.6098,6.1,5.1574,5.5713,15145067.87,84429792.638381
2021-05-14 08:00:00.000000 +0800,1INCHUSDT,5.5732,5.9385,5.25,5.7383,8465404.09,48460843.037077
2021-05-15 08:00:00.000000 +0800,1INCHUSDT,5.741,6.0487,5.2365,5.2564,10544232.19,59687553.855681
2021-05-16 08:00:00.000000 +0800,1INCHUSDT,5.2563,5.6377,4.65,5.1263,13849370.1,71151028.077004
2021-05-17 08:00:00.000000 +0800,1INCHUSDT,5.1261,5.1633,4.4307,4.7037,11605220.21,55820440.311271
2021-05-18 08:00:00.000000 +0800,1INCHUSDT,4.7045,5.4,4.6412,5.2662,13777058.16,69957670.676883
2021-05-19 08:00:00.000000 +0800,1INCHUSDT,5.268,5.4228,2.6401,3.2102,35678870.31,134988386.91118
2021-05-20 08:00:00.000000 +0800,1INCHUSDT,3.2128,3.96,2.7369,3.5959,20423893.94,70441082.224749
2021-05-21 08:00:00.000000 +0800,1INCHUSDT,3.6039,3.8155,2.6418,3.1169,16658585.42,53727666.265513
2021-05-22 08:00:00.000000 +0800,1INCHUSDT,3.1176,3.2793,2.6335,2.7226,14015960.7,40289584.71486
2021-05-23 08:00:00.000000 +0800,1INCHUSDT,2.725,2.8838,1.7777,2.3355,20568168.94,46337002.617145
2021-05-24 08:00:00.000000 +0800,1INCHUSDT,2.3344,3.0106,2.29,2.9475,16333699.84,43819216.879785
2021-05-25 08:00:00.000000 +0800,1INCHUSDT,2.95,3.1002,2.5314,2.8913,11467021.03,31863038.136264
2021-05-26 08:00:00.000000 +0800,1INCHUSDT,2.8907,3.5,2.8314,3.4259,14637848.76,47330913.496074
2021-05-27 08:00:00.000000 +0800,1INCHUSDT,3.4239,3.45,2.9685,3.2803,8182522.21,26424359.028736
2021-05-28 08:00:00.000000 +0800,1INCHUSDT,3.2836,3.3718,2.6083,2.7571,12764961.2,37342895.017933
2021-05-29 08:00:00.000000 +0800,1INCHUSDT,2.7573,2.9816,2.4408,2.5678,8491591.83,22920755.09504
2021-05-30 08:00:00.000000 +0800,1INCHUSDT,2.5698,2.9865,2.4032,2.8861,7369553.03,20158255.675278
2021-05-31 08:00:00.000000 +0800,1INCHUSDT,2.8835,3.2928,2.7458,3.2055,9404364.5,28997131.167386
2021-06-01 08:00:00.000000 +0800,1INCHUSDT,3.2071,3.269,2.9881,3.1195,6391948.42,19984759.75755
2021-06-02 08:00:00.000000 +0800,1INCHUSDT,3.1219,3.5775,3.0402,3.3752,11806631.49,40200686.631559
2021-06-03 08:00:00.000000 +0800,1INCHUSDT,3.3753,3.5957,3.3241,3.4946,8481519.35,29410069.854682
2021-06-04 08:00:00.000000 +0800,1INCHUSDT,3.4959,3.72,3.103,3.372,17217578.81,58806738.940966
2021-06-05 08:00:00.000000 +0800,1INCHUSDT,3.3761,4.0151,3.3376,3.6846,17722025.59,66461623.969574
2021-06-06 08:00:00.000000 +0800,1INCHUSDT,3.6846,4.1176,3.6356,3.9098,11968479.39,46628742.116088
2021-06-07 08:00:00.000000 +0800,1INCHUSDT,3.9098,3.9153,3.3437,3.4055,7310939.63,26889491.565056
2021-06-08 08:00:00.000000 +0800,1INCHUSDT,3.4031,3.461,2.845,3.0961,10905697.98,34220020.291891
2021-06-09 08:00:00.000000 +0800,1INCHUSDT,3.0929,3.2391,2.8758,3.1915,17700896.51,54527762.698732
2021-06-10 08:00:00.000000 +0800,1INCHUSDT,3.1915,3.26,2.8455,3.0122,9364701.16,28616882.835298
2021-06-11 08:00:00.000000 +0800,1INCHUSDT,3.0136,3.077,2.6621,2.7426,6674942.81,19135030.187377
2021-06-12 08:00:00.000000 +0800,1INCHUSDT,2.7404,2.8813,2.5172,2.7253,6647505.14,17633009.815014
2021-06-13 08:00:00.000000 +0800,1INCHUSDT,2.7268,3.048,2.6167,3.0067,7709471.01,21893962.330966
2021-06-14 08:00:00.000000 +0800,1INCHUSDT,3.0021,3.885,2.92,3.685,30227192.08,106469597.090804
2021-06-15 08:00:00.000000 +0800,1INCHUSDT,3.6895,3.8005,3.523,3.7449,8324004.91,30420822.005158
2021-06-16 08:00:00.000000 +0800,1INCHUSDT,3.7447,3.9499,3.546,3.5968,10163886.09,38127842.277916
2021-06-17 08:00:00.000000 +0800,1INCHUSDT,3.5952,3.739,3.2886,3.4118,11079189.84,38717329.659274
2021-06-18 08:00:00.000000 +0800,1INCHUSDT,3.4116,3.4237,3.0315,3.164,6483454.85,20835832.228339
2021-06-19 08:00:00.000000 +0800,1INCHUSDT,3.1645,3.2088,3.0048,3.0149,4846391.65,15062790.791535
2021-06-20 08:00:00.000000 +0800,1INCHUSDT,3.0153,3.4941,2.8065,3.398,8970178.43,27620171.676676
2021-06-21 08:00:00.000000 +0800,1INCHUSDT,3.3972,3.49,2.5888,2.6649,20145869.54,60752411.570368
2021-06-22 08:00:00.000000 +0800,1INCHUSDT,2.6642,2.8553,2.07,2.4061,18916359.63,46382445.095644
2021-06-23 08:00:00.000000 +0800,1INCHUSDT,2.4056,2.8365,2.27,2.6118,11334158.46,29787764.126664
2021-06-24 08:00:00.000000 +0800,1INCHUSDT,2.6131,2.7932,2.444,2.7279,6378278.46,16819810.375325
2021-06-25 08:00:00.000000 +0800,1INCHUSDT,2.7279,2.7948,2.32,2.3379,9466229.66,23736782.757557
2021-06-26 08:00:00.000000 +0800,1INCHUSDT,2.3382,2.4561,2.2,2.351,6457446.55,14840674.704954
2021-06-27 08:00:00.000000 +0800,1INCHUSDT,2.3517,2.5177,2.292,2.5061,5134914.36,12283326.56218
2021-06-28 08:00:00.000000 +0800,1INCHUSDT,2.5058,2.6171,2.3256,2.4757,13952675.7,34081282.815736
2021-06-29 08:00:00.000000 +0800,1INCHUSDT,2.4757,2.7039,2.4541,2.5435,8658193.3,22454894.538298
2021-06-30 08:00:00.000000 +0800,1INCHUSDT,2.5414,2.5744,2.3369,2.5355,6341897.46,15641864.563555
2021-07-01 08:00:00.000000 +0800,1INCHUSDT,2.5359,2.5375,2.3142,2.3666,4084411.65,9751888.136193
2021-07-02 08:00:00.000000 +0800,1INCHUSDT,2.3681,2.4093,2.2625,2.3928,3648680.59,8524579.276699
2021-07-03 08:00:00.000000 +0800,1INCHUSDT,2.3945,2.4954,2.3316,2.4853,4092690.28,9936465.949964
2021-07-04 08:00:00.000000 +0800,1INCHUSDT,2.4865,2.6712,2.4112,2.531,5943379.43,15238010.529176
2021-07-05 08:00:00.000000 +0800,1INCHUSDT,2.5336,2.5494,2.3461,2.4877,6302198.08,15400765.710701
2021-07-06 08:00:00.000000 +0800,1INCHUSDT,2.4889,2.931,2.485,2.8363,13670762.38,37548178.108131
2021-07-07 08:00:00.000000 +0800,1INCHUSDT,2.8363,2.969,2.7431,2.7612,6260041.82,17774890.817534
2021-07-08 08:00:00.000000 +0800,1INCHUSDT,2.7585,2.7752,2.4578,2.5082,5010661.08,13039106.977227
2021-07-09 08:00:00.000000 +0800,1INCHUSDT,2.5088,2.63,2.4096,2.5784,4446408.95,11228391.298864
2021-07-10 08:00:00.000000 +0800,1INCHUSDT,2.5776,2.6285,2.43,2.4896,2937836.08,7369106.753796
2021-07-11 08:00:00.000000 +0800,1INCHUSDT,2.4896,2.574,2.432,2.5177,2389443.22,5991491.988519
2021-07-12 08:00:00.000000 +0800,1INCHUSDT,2.5196,2.59,2.374,2.4208,3676631.86,9097692.142354
2021-07-13 08:00:00.000000 +0800,1INCHUSDT,2.4191,2.4554,2.2826,2.3207,3761776.3,8922950.915641
2021-07-14 08:00:00.000000 +0800,1INCHUSDT,2.3208,2.36,2.1766,2.2932,4363146.69,9911085.436947
2021-07-15 08:00:00.000000 +0800,1INCHUSDT,2.2913,2.3507,2.12,2.1463,5644553.93,12525373.865735
2021-07-16 08:00:00.000000 +0800,1INCHUSDT,2.1474,2.223,1.9516,1.9643,9437168.1,19354913.061957
2021-07-17 08:00:00.000000 +0800,1INCHUSDT,1.9645,2.0863,1.95,2.0137,3976867.04,8013218.225725
2021-07-18 08:00:00.000000 +0800,1INCHUSDT,2.0132,2.119,1.9966,2.0297,3195017.43,6538118.888585
2021-07-19 08:00:00.000000 +0800,1INCHUSDT,2.0297,2.0482,1.7783,1.7877,6164446.57,11591541.550759
2021-07-20 08:00:00.000000 +0800,1INCHUSDT,1.7881,1.8261,1.618,1.7088,7921833.78,13436119.00763
2021-07-21 08:00:00.000000 +0800,1INCHUSDT,1.7092,1.9174,1.6598,1.8302,6203894.97,11259857.316393
2021-07-22 08:00:00.000000 +0800,1INCHUSDT,1.83,2.0869,1.7813,2.0385,9771644.37,18647863.134656
2021-07-23 08:00:00.000000 +0800,1INCHUSDT,2.0385,2.15,1.9433,2.1147,12018707.66,24766782.528837
2021-07-24 08:00:00.000000 +0800,1INCHUSDT,2.1147,2.1483,1.9848,2.042,9563492.09,19842203.294972
2021-07-25 08:00:00.000000 +0800,1INCHUSDT,2.0416,2.1292,1.9456,2.0447,10784061.37,21877712.140809
2021-07-26 08:00:00.000000 +0800,1INCHUSDT,2.0442,2.3537,2.0188,2.1375,21221218.66,47411636.554126
2021-07-27 08:00:00.000000 +0800,1INCHUSDT,2.1373,2.2204,2.0746,2.2169,8149723.81,17602096.971048
2021-07-28 08:00:00.000000 +0800,1INCHUSDT,2.2173,2.2498,2.1334,2.1886,6382206.87,13940636.67926
2021-07-29 08:00:00.000000 +0800,1INCHUSDT,2.1896,2.2617,2.1447,2.2446,4945871.19,10951828.951328
2021-07-30 08:00:00.000000 +0800,1INCHUSDT,2.2456,2.323,2.165,2.3043,8741586.78,19595541.669636
2021-07-31 08:00:00.000000 +0800,1INCHUSDT,2.3045,2.443,2.2606,2.3755,9922832.8,23477273.144306
2021-08-01 08:00:00.000000 +0800,1INCHUSDT,2.3776,2.4854,2.29,2.317,7429086.46,17875616.078838
2021-08-02 08:00:00.000000 +0800,1INCHUSDT,2.3171,2.3913,2.2759,2.3057,5069637.1,11834837.741294
2021-08-03 08:00:00.000000 +0800,1INCHUSDT,2.3044,2.3465,2.1819,2.2235,4674698.28,10506368.677009
2021-08-04 08:00:00.000000 +0800,1INCHUSDT,2.2232,2.4095,2.1886,2.343,8417289.24,19562441.097788
2021-08-05 08:00:00.000000 +0800,1INCHUSDT,2.3423,2.4399,2.2274,2.4186,12056125.65,28357604.756232
2021-08-06 08:00:00.000000 +0800,1INCHUSDT,2.4194,2.5635,2.352,2.5134,10299493.13,25431564.567214
2021-08-07 08:00:00.000000 +0800,1INCHUSDT,2.5138,2.7197,2.4895,2.7041,12657991.2,33089878.837129
2021-08-08 08:00:00.000000 +0800,1INCHUSDT,2.7025,2.7099,2.4475,2.4907,8016978.1,20610530.323999
