timestamp,inst_id,open_price,high_price,low_price,close_price,volume_in_coin,volume_in_usdt
2023-01-01 00:00:00,1INCHUSDT,0.388,0.388,0.388,0.388,12847.5,4984.83
2023-01-01 00:01:00,1INCHUSDT,0.389,0.389,0.388,0.388,297.4,115.6482
2023-01-01 00:02:00,1INCHUSDT,0.388,0.388,0.388,0.388,52.6,20.4088
2023-01-01 00:03:00,1INCHUSDT,0.388,0.388,0.388,0.388,0.0,0.0
2023-01-01 00:04:00,1INCHUSDT,0.388,0.388,0.388,0.388,166.9,64.7572
2023-01-01 00:05:00,1INCHUSDT,0.389,0.389,0.389,0.389,27034.8,10516.5372
2023-01-01 00:06:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:07:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:08:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:09:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:10:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:11:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:12:00,1INCHUSDT,0.388,0.388,0.388,0.388,509.0,197.492
2023-01-01 00:13:00,1INCHUSDT,0.389,0.389,0.388,0.388,74.7,29.0158
2023-01-01 00:14:00,1INCHUSDT,0.389,0.389,0.389,0.389,1133.9,441.0871
2023-01-01 00:15:00,1INCHUSDT,0.388,0.388,0.388,0.388,3161.4,1226.6232
2023-01-01 00:16:00,1INCHUSDT,0.388,0.388,0.388,0.388,0.0,0.0
2023-01-01 00:17:00,1INCHUSDT,0.388,0.388,0.388,0.388,1017.0,394.596
2023-01-01 00:18:00,1INCHUSDT,0.388,0.388,0.388,0.388,0.0,0.0
2023-01-01 00:19:00,1INCHUSDT,0.388,0.388,0.388,0.388,7059.6,2739.1248
2023-01-01 00:20:00,1INCHUSDT,0.388,0.388,0.388,0.388,0.0,0.0
2023-01-01 00:21:00,1INCHUSDT,0.387,0.388,0.387,0.388,6394.7,2481.1119
2023-01-01 00:22:00,1INCHUSDT,0.388,0.388,0.388,0.388,1916.9,743.7572
2023-01-01 00:23:00,1INCHUSDT,0.388,0.388,0.388,0.388,0.0,0.0
2023-01-01 00:24:00,1INCHUSDT,0.388,0.388,0.388,0.388,0.0,0.0
2023-01-01 00:25:00,1INCHUSDT,0.389,0.389,0.389,0.389,36118.8,14050.2132
2023-01-01 00:26:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:27:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:28:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:29:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:30:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:31:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:32:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:33:00,1INCHUSDT,0.389,0.389,0.389,0.389,0.0,0.0
2023-01-01 00:34:00,1INCHUSDT,0.389,0.389,0.389,0.389,2682.2,1043.3758
